Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,9,10288,10293,5,4,0,0,0,,LF271_,10475,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,9,10293,10355,62,8,0,0,1,,LF271_,10481,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10355,10661,306,2,0,1,0,,LF271_,10513,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10661,10668,7,3,0,0,0,,LF271_,10514,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10668,10671,3,5,0,0,0,,LF271_,10516,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10671,10676,5,4,0,0,0,,LF271_,10566,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10676,10723,47,8,0,1,0,,LF271_,10569,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10723,10730,7,3,0,0,0,,LF271_,10571,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10730,10733,3,5,0,0,0,,LF271_,10577,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10733,10738,5,4,0,0,0,,LF271_,10634,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,4,LF285_,10,10738,12000,1262,8,0,0,2,,LF271_,10640,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,0,0,150,150,1,0,0,0,,LF271_,11276,2,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,0,150,153,3,6,0,0,4,,LF271_,11283,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,153,860,707,2,0,1,0,,LF271_,11284,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,860,867,7,3,0,0,0,,LF271_,11286,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,867,870,3,5,0,0,0,,LF271_,11291,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,870,875,5,4,0,0,0,,LF271_,11346,8,2,3,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,875,906,31,8,0,1,0,,LF271_,11418,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,906,913,7,3,0,0,0,,LF271_,11419,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,913,916,3,5,0,0,0,,LF271_,11420,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,916,921,5,4,1,0,0,,LF271_,11425,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,1,921,1318,397,8,0,0,8,,LF271_,11430,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,2,1318,2020,702,2,0,1,0,,LF271_,11447,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,2,2020,2027,7,3,0,0,0,,LF271_,11449,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,2,2027,2030,3,5,0,0,0,,LF271_,12000,2,-1,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,2,2030,2035,5,4,2,0,0,,LF280_,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,2,2035,2100,65,8,0,0,6,,LF280_,150,1,6,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2100,2455,355,2,0,2,0,,LF280_,153,6,2,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2455,2462,7,3,0,0,0,,LF280_,236,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2462,2465,3,5,0,0,0,,LF280_,243,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2465,2470,5,4,0,0,0,,LF280_,274,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2470,2709,239,8,0,1,0,,LF280_,459,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2709,2716,7,3,0,0,0,,LF280_,460,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2716,2719,3,5,0,0,0,,LF280_,473,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2719,2724,5,4,0,0,0,,LF280_,474,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,3,2724,2839,115,8,0,0,3,,LF280_,1134,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,4,2839,2929,90,2,0,1,0,,LF280_,1135,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,4,2929,2936,7,3,0,0,0,,LF280_,1165,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,4,2936,2939,3,5,0,0,0,,LF280_,1429,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,4,2939,2944,5,4,0,0,0,,LF280_,1434,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,4,2944,2951,7,8,1,0,2,,LF280_,1444,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,2951,3182,231,2,0,2,0,,LF280_,1447,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3182,3189,7,3,0,0,0,,LF280_,1453,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3189,3192,3,5,0,1,0,,LF280_,1455,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3192,3197,5,4,0,0,0,,LF280_,1457,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3197,3204,7,8,0,1,0,,LF280_,1525,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3204,3211,7,3,0,0,0,,LF280_,1531,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3211,3214,3,5,0,0,0,,LF280_,2107,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3214,3219,5,4,0,0,0,,LF280_,2108,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,5,3219,3278,59,8,0,0,2,,LF280_,2122,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3278,3685,407,2,0,1,0,,LF280_,2307,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3685,3692,7,3,0,0,0,,LF280_,2337,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3692,3695,3,5,0,0,0,,LF280_,2341,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3695,3700,5,4,0,0,0,,LF280_,2342,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3700,3708,8,8,0,1,0,,LF280_,2357,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3708,3715,7,3,0,0,0,,LF280_,2358,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3715,3718,3,5,0,0,0,,LF280_,2381,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3718,3723,5,4,0,0,0,,LF280_,2392,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,6,3723,4019,296,8,0,0,1,,LF280_,2393,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,7,4019,4067,48,2,0,1,0,,LF280_,2395,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,7,4067,4074,7,3,0,0,0,,LF280_,2440,2,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,7,4074,4077,3,5,0,0,0,,LF280_,2442,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,7,4077,4082,5,4,3,0,0,,LF280_,2447,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,7,4082,4578,496,8,0,0,15,,LF280_,2450,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,8,4578,5150,572,2,0,1,0,,LF280_,2455,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,8,5150,5157,7,3,0,0,0,,LF280_,2517,8,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,8,5157,5160,3,5,0,0,0,,LF280_,2524,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,8,5160,5165,5,4,0,0,0,,LF280_,2527,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,8,5165,5335,170,8,1,0,3,,LF280_,2532,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,9,5335,6493,1158,2,0,1,0,,LF280_,2537,8,2,3,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,9,6493,6500,7,3,0,0,0,,LF280_,2564,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,9,6500,6503,3,5,0,0,0,,LF280_,2580,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,9,6503,6508,5,4,0,0,0,,LF280_,2616,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,9,6508,6730,222,8,0,0,6,,LF280_,2632,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,10,6730,9377,2647,2,0,1,0,,LF280_,2633,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,10,9377,9384,7,3,0,0,0,,LF280_,2634,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,10,9384,9387,3,5,0,0,0,,LF280_,2636,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,10,9387,9392,5,4,0,0,0,,LF280_,2637,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,10,9392,9540,148,8,0,0,3,,LF280_,2639,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,9540,10103,563,2,0,1,0,,LF280_,2640,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10103,10110,7,3,0,0,0,,LF280_,2655,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10110,10113,3,5,0,0,0,,LF280_,2685,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10113,10118,5,4,0,0,0,,LF280_,2720,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10118,10206,88,8,0,1,0,,LF280_,2721,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10206,10213,7,3,0,0,0,,LF280_,2736,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10213,10216,3,5,0,0,0,,LF280_,2754,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10216,10221,5,4,0,0,0,,LF280_,2757,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,11,10221,10396,175,8,0,0,29,,LF280_,2826,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,0,2,LF286_,12,10396,12000,1604,2,0,0,0,,LF280_,2828,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,0,0,150,150,1,0,0,0,,LF280_,2832,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,0,150,153,3,6,0,0,55,,LF280_,2843,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,1,153,3238,3085,2,0,1,0,,LF280_,2852,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,1,3238,3245,7,3,0,1,0,,LF280_,2853,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,1,3245,3248,3,5,0,0,0,,LF280_,2875,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,1,3248,3253,5,4,0,0,0,,LF280_,2882,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,1,3253,3452,199,8,4,0,7,,LF280_,2883,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,2,3452,5492,2040,2,0,2,0,,LF280_,2884,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,2,5492,5499,7,3,0,0,0,,LF280_,2896,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,2,5499,5502,3,5,0,0,0,,LF280_,2923,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,2,5502,5507,5,4,0,0,0,,LF280_,2948,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,2,5507,5694,187,8,0,0,9,,LF280_,2955,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,5694,7604,1910,2,0,2,0,,LF280_,2956,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7604,7611,7,3,0,0,0,,LF280_,2969,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7611,7614,3,5,0,0,0,,LF280_,2972,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7614,7619,5,4,0,0,0,,LF280_,3001,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7619,7621,2,8,0,1,0,,LF280_,3271,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7621,7628,7,3,0,0,0,,LF280_,3273,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7628,7631,3,5,0,1,0,,LF280_,3708,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7631,7636,5,4,0,0,0,,LF280_,3712,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,3,7636,7732,96,8,0,0,4,,LF280_,4046,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,4,7732,8746,1014,2,0,1,0,,LF280_,4225,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,4,8746,8753,7,3,0,0,0,,LF280_,4228,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,4,8753,8756,3,5,0,0,0,,LF280_,4375,2,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,4,8756,8761,5,4,0,0,0,,LF280_,4382,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,4,8761,9200,439,8,0,0,6,,LF280_,4385,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,5,9200,9619,419,2,0,1,0,,LF280_,4390,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,5,9619,9626,7,3,0,0,0,,LF280_,4411,8,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,5,9626,9629,3,5,0,0,0,,LF280_,4415,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,5,9629,9634,5,4,2,0,0,,LF280_,4416,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,5,9634,9895,261,8,1,0,2,,LF280_,4417,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,9895,11029,1134,2,0,1,0,,LF280_,4418,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11029,11036,7,3,0,0,0,,LF280_,4421,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11036,11039,3,5,0,0,0,,LF280_,4426,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11039,11044,5,4,1,0,0,,LF280_,4683,8,2,3,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11044,11230,186,8,0,1,0,,LF280_,4697,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11230,11237,7,3,0,0,0,,LF280_,4699,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11237,11240,3,5,0,0,0,,LF280_,4700,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11240,11245,5,4,0,0,0,,LF280_,4821,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11245,11264,19,8,0,1,0,,LF280_,4863,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11264,11271,7,3,0,0,0,,LF280_,4884,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11271,11274,3,5,0,0,0,,LF280_,4950,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11274,11279,5,4,0,0,0,,LF280_,4973,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,6,11279,11386,107,8,0,0,6,,LF280_,4977,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,3,2,LF287_,7,11386,12000,614,2,0,0,0,,LF280_,4980,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,0,0,150,150,1,0,0,0,,LF280_,4981,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,0,150,153,3,6,5,0,4,,LF280_,4987,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,153,1547,1394,2,0,1,0,,LF280_,4993,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1547,1554,7,3,0,0,0,,LF280_,5117,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1554,1557,3,5,0,0,0,,LF280_,5119,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1557,1562,5,4,0,0,0,,LF280_,5120,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1562,1583,21,8,0,1,0,,LF280_,5123,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1583,1590,7,3,0,0,0,,LF280_,5472,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1590,1593,3,5,0,0,0,,LF280_,5493,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1593,1598,5,4,0,0,0,,LF280_,5668,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,1,1598,1609,11,8,0,0,2,,LF280_,5670,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,2,1609,1644,35,2,0,1,0,,LF280_,5673,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,2,1644,1651,7,3,0,0,0,,LF280_,5676,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,2,1651,1654,3,5,0,0,0,,LF280_,5701,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,2,1654,1659,5,4,0,0,0,,LF280_,5704,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,2,1659,1706,47,8,0,0,7,,LF280_,5832,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,3,1706,2124,418,2,0,1,0,,LF280_,5836,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,3,2124,2131,7,3,0,0,0,,LF280_,5927,2,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,3,2131,2134,3,5,0,0,0,,LF280_,5934,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,3,2134,2139,5,4,0,0,0,,LF280_,5937,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,3,2139,2147,8,8,3,0,2,,LF280_,5942,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2147,2583,436,2,0,2,0,,LF280_,5953,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2583,2590,7,3,0,0,0,,LF280_,6021,8,2,3,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2590,2593,3,5,0,0,0,,LF280_,6059,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2593,2598,5,4,0,0,0,,LF280_,6124,2,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2598,2647,49,8,0,2,0,,LF280_,6125,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2647,2654,7,3,0,0,0,,LF280_,6131,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2654,2657,3,5,0,1,0,,LF280_,6134,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2657,2662,5,4,0,0,0,,LF280_,6139,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2662,2700,38,8,0,1,0,,LF280_,6233,8,3,2,0,1,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2700,2707,7,3,0,0,0,,LF280_,6234,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2707,2710,3,5,0,0,1,,LF280_,6240,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2710,2715,5,4,0,0,0,,LF280_,6241,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,4,2715,2738,23,8,3,0,6,,LF280_,6243,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,5,2738,4979,2241,2,0,1,0,,LF280_,6248,4,8,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,5,4979,4986,7,3,0,0,0,,LF280_,6281,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,5,4986,4989,3,5,0,0,0,,LF280_,6284,8,2,3,0,0,1,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,5,4989,4994,5,4,0,0,0,,LF280_,6316,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1,P,GG_CM,5,42,1,2,LF288_,5,4994,5108,114,8,1,0,11,,LF280_,6317,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
